CaseID,PortName,State,PortCode,Border,Date,Measure,Total Number of Entries,Longitude,Latitude
1106,Carbury,North Dakota,3421,US-Canada Border,7/1/2018,Trucks,168,-100.68648,48.90957
1107,Maida,North Dakota,3416,US-Canada Border,12/1/2018,Trucks,170,-98.36953,48.98568
1108,Alexandria Bay,New York,708,US-Canada Border,5/1/2018,Buses,170,-75.91806,44.33583
1109,Maida,North Dakota,3416,US-Canada Border,2/1/2018,Trucks,170,-98.36953,48.98568
1110,Portal,North Dakota,3403,US-Canada Border,12/1/2018,Trains,171,-102.54917,48.99583
1111,Carbury,North Dakota,3421,US-Canada Border,11/1/2018,Trucks,171,-100.68648,48.90957
1112,Piegan,Montana,3316,US-Canada Border,4/1/2018,Trucks,173,-113.43406,48.85152
1113,Buffalo-Niagara Falls,New York,901,US-Canada Border,1/1/2018,Trains,173,-79.05694,43.09444
1114,Wildhorse,Montana,3323,US-Canada Border,8/1/2018,Trucks,174,-109.67761,48.54863
1115,Derby Line,Vermont,209,US-Canada Border,7/1/2018,Buses,174,-72.09944,45.005
1116,Eastport,Maine,103,US-Canada Border,4/1/2018,Trucks,175,-66.99387,44.90357
1117,Wildhorse,Montana,3323,US-Canada Border,7/1/2018,Trucks,176,-109.67761,48.54863
1118,Antler,North Dakota,3413,US-Canada Border,3/1/2018,Trucks,176,-101.28194,48.97083
1119,Buffalo-Niagara Falls,New York,901,US-Canada Border,12/1/2018,Trains,177,-79.05694,43.09444
1120,Ferry,Washington,3013,US-Canada Border,9/1/2018,Trucks,177,-118.58774,48.88627
1121,Madawaska,Maine,109,US-Canada Border,7/1/2018,Trucks,177,-68.3271,47.35446
1122,Ferry,Washington,3013,US-Canada Border,7/1/2018,Trucks,178,-118.58774,48.88627
1123,Eagle Pass,Texas,2303,US-Mexico Border,3/1/2018,Buses,178,-100.49917,28.70889
1124,Port Huron,Michigan,3802,US-Canada Border,3/1/2018,Buses,178,-82.47889,42.97583
1125,Piegan,Montana,3316,US-Canada Border,10/1/2018,Trucks,179,-113.43406,48.85152
1126,Willow Creek,Montana,3325,US-Canada Border,4/1/2018,Personal Vehicles,179,-109.67761,48.54863
1127,Noonan,North Dakota,3420,US-Canada Border,12/1/2018,Trucks,180,-103.00333,48.88232
1128,Noonan,North Dakota,3420,US-Canada Border,4/1/2018,Trucks,181,-103.00333,48.88232
1129,Maida,North Dakota,3416,US-Canada Border,9/1/2018,Trucks,182,-98.36953,48.98568
1130,Buffalo-Niagara Falls,New York,901,US-Canada Border,4/1/2018,Trains,183,-79.05694,43.09444
1131,Noonan,North Dakota,3420,US-Canada Border,2/1/2018,Trucks,183,-103.00333,48.88232
1132,Naco,Arizona,2603,US-Mexico Border,12/1/2018,Trucks,184,-109.9475,31.33528
1133,Douglas,Arizona,2601,US-Mexico Border,11/1/2018,Buses,184,-109.54472,31.34444
1134,Willow Creek,Montana,3325,US-Canada Border,10/1/2018,Personal Vehicles,184,-109.67761,48.54863
1135,Douglas,Arizona,2601,US-Mexico Border,10/1/2018,Buses,184,-109.54472,31.34444
1136,Buffalo-Niagara Falls,New York,901,US-Canada Border,8/1/2018,Trains,184,-79.05694,43.09444
1137,Buffalo-Niagara Falls,New York,901,US-Canada Border,6/1/2018,Trains,184,-79.05694,43.09444
1138,Buffalo-Niagara Falls,New York,901,US-Canada Border,11/1/2018,Trains,185,-79.05694,43.09444
1139,Buffalo-Niagara Falls,New York,901,US-Canada Border,5/1/2018,Trains,187,-79.05694,43.09444
1140,Opheim,Montana,3317,US-Canada Border,2/1/2018,Personal Vehicles,187,-106.40265,48.85574
1141,Piegan,Montana,3316,US-Canada Border,1/1/2018,Trucks,188,-113.43406,48.85152
1142,Maida,North Dakota,3416,US-Canada Border,11/1/2018,Trucks,189,-98.36953,48.98568
1143,Eagle Pass,Texas,2303,US-Mexico Border,11/1/2018,Buses,189,-100.49917,28.70889
1144,Blaine,Washington,3004,US-Canada Border,2/1/2018,Trains,189,-122.74583,48.99389
1145,Buffalo-Niagara Falls,New York,901,US-Canada Border,10/1/2018,Trains,190,-79.05694,43.09444
1146,Douglas,Arizona,2601,US-Mexico Border,4/1/2018,Buses,190,-109.54472,31.34444
1147,Willow Creek,Montana,3325,US-Canada Border,3/1/2018,Personal Vehicles,190,-109.67761,48.54863
1148,Calexico East,California,2507,US-Mexico Border,2/1/2018,Buses,191,-115.48433,32.67524
1149,Calexico East,California,2507,US-Mexico Border,12/1/2018,Buses,193,-115.48433,32.67524
1150,Piegan,Montana,3316,US-Canada Border,12/1/2018,Trucks,193,-113.43406,48.85152
1151,Douglas,Arizona,2601,US-Mexico Border,9/1/2018,Buses,194,-109.54472,31.34444
1152,Buffalo-Niagara Falls,New York,901,US-Canada Border,3/1/2018,Trains,194,-79.05694,43.09444
1153,Willow Creek,Montana,3325,US-Canada Border,9/1/2018,Personal Vehicles,195,-109.67761,48.54863
1154,Eagle Pass,Texas,2303,US-Mexico Border,4/1/2018,Buses,195,-100.49917,28.70889
1155,Calexico East,California,2507,US-Mexico Border,11/1/2018,Buses,196,-115.48433,32.67524
1156,Limestone,Maine,118,US-Canada Border,10/1/2018,Trucks,196,-67.82708,46.90941
1157,Madawaska,Maine,109,US-Canada Border,8/1/2018,Trucks,196,-68.3271,47.35446
1158,Port Huron,Michigan,3802,US-Canada Border,7/1/2018,Buses,196,-82.47889,42.97583
1159,Madawaska,Maine,109,US-Canada Border,1/1/2018,Trucks,196,-68.3271,47.35446
1160,Naco,Arizona,2603,US-Mexico Border,11/1/2018,Trucks,197,-109.9475,31.33528
1161,Skagway,Alaska,3103,US-Canada Border,6/1/2018,Trucks,197,-135.30656,59.47197
1162,Madawaska,Maine,109,US-Canada Border,3/1/2018,Trucks,198,-68.3271,47.35446
1163,Highgate Springs-Alburg,Vermont,212,US-Canada Border,1/1/2018,Buses,199,-73.10583,44.97944
1164,Douglas,Arizona,2601,US-Mexico Border,3/1/2018,Buses,200,-109.54472,31.34444
1165,Madawaska,Maine,109,US-Canada Border,2/1/2018,Trucks,200,-68.3271,47.35446
1166,Douglas,Arizona,2601,US-Mexico Border,2/1/2018,Buses,200,-109.54472,31.34444
1167,Willow Creek,Montana,3325,US-Canada Border,11/1/2018,Personal Vehicles,201,-109.67761,48.54863
1168,Ferry,Washington,3013,US-Canada Border,8/1/2018,Trucks,201,-118.58774,48.88627
1169,Derby Line,Vermont,209,US-Canada Border,6/1/2018,Buses,201,-72.09944,45.005
1170,Douglas,Arizona,2601,US-Mexico Border,5/1/2018,Buses,201,-109.54472,31.34444
1171,Noonan,North Dakota,3420,US-Canada Border,5/1/2018,Trucks,202,-103.00333,48.88232
1172,Carbury,North Dakota,3421,US-Canada Border,12/1/2018,Trucks,203,-100.68648,48.90957
1173,Friday Harbor,Washington,3014,US-Canada Border,4/1/2018,Personal Vehicles,203,-123.01415,48.53231
1174,Sarles,North Dakota,3409,US-Canada Border,1/1/2018,Personal Vehicles,203,-98.99457,48.94105
1175,Opheim,Montana,3317,US-Canada Border,11/1/2018,Personal Vehicles,204,-106.40265,48.85574
1176,Madawaska,Maine,109,US-Canada Border,10/1/2018,Trucks,206,-68.3271,47.35446
1177,Calexico East,California,2507,US-Mexico Border,6/1/2018,Buses,206,-115.48433,32.67524
1178,Piegan,Montana,3316,US-Canada Border,11/1/2018,Trucks,208,-113.43406,48.85152
1179,Douglas,Arizona,2601,US-Mexico Border,12/1/2018,Buses,210,-109.54472,31.34444
1180,Ferry,Washington,3013,US-Canada Border,10/1/2018,Trucks,210,-118.58774,48.88627
1181,Madawaska,Maine,109,US-Canada Border,6/1/2018,Trucks,210,-68.3271,47.35446
1182,Calexico East,California,2507,US-Mexico Border,9/1/2018,Buses,211,-115.48433,32.67524
1183,Limestone,Maine,118,US-Canada Border,8/1/2018,Trucks,211,-67.82708,46.90941
1184,Douglas,Arizona,2601,US-Mexico Border,1/1/2018,Buses,211,-109.54472,31.34444
1185,Calexico East,California,2507,US-Mexico Border,7/1/2018,Buses,212,-115.48433,32.67524
1186,Port Huron,Michigan,3802,US-Canada Border,5/1/2018,Buses,212,-82.47889,42.97583
1187,Eagle Pass,Texas,2303,US-Mexico Border,5/1/2018,Buses,212,-100.49917,28.70889
1188,Opheim,Montana,3317,US-Canada Border,1/1/2018,Personal Vehicles,212,-106.40265,48.85574
1189,Opheim,Montana,3317,US-Canada Border,10/1/2018,Personal Vehicles,213,-106.40265,48.85574
1190,Skagway,Alaska,3103,US-Canada Border,10/1/2018,Trucks,214,-135.30656,59.47197
1191,Piegan,Montana,3316,US-Canada Border,8/1/2018,Trucks,214,-113.43406,48.85152
1192,Willow Creek,Montana,3325,US-Canada Border,12/1/2018,Personal Vehicles,215,-109.67761,48.54863
1193,Friday Harbor,Washington,3014,US-Canada Border,10/1/2018,Personal Vehicles,216,-123.01415,48.53231
1194,Piegan,Montana,3316,US-Canada Border,9/1/2018,Trucks,216,-113.43406,48.85152
1195,Piegan,Montana,3316,US-Canada Border,5/1/2018,Trucks,216,-113.43406,48.85152
1196,Carbury,North Dakota,3421,US-Canada Border,2/1/2018,Trucks,216,-100.68648,48.90957
1197,Calexico East,California,2507,US-Mexico Border,1/1/2018,Buses,216,-115.48433,32.67524
1198,Nighthawk,Washington,3011,US-Canada Border,2/1/2018,Personal Vehicles,217,-119.63538,48.82366
1199,Carbury,North Dakota,3421,US-Canada Border,1/1/2018,Trucks,219,-100.68648,48.90957
1200,Eagle Pass,Texas,2303,US-Mexico Border,9/1/2018,Buses,220,-100.49917,28.70889
1201,Port Huron,Michigan,3802,US-Canada Border,4/1/2018,Buses,220,-82.47889,42.97583
1202,Calexico East,California,2507,US-Mexico Border,4/1/2018,Buses,220,-115.48433,32.67524
1203,Antler,North Dakota,3413,US-Canada Border,12/1/2018,Trucks,221,-101.28194,48.97083
1204,Skagway,Alaska,3103,US-Canada Border,1/1/2018,Trucks,221,-135.30656,59.47197
1205,Maida,North Dakota,3416,US-Canada Border,7/1/2018,Trucks,222,-98.36953,48.98568
1206,Roseau,Minnesota,3426,US-Canada Border,5/1/2018,Trucks,222,-95.81074,48.77518
1207,Willow Creek,Montana,3325,US-Canada Border,5/1/2018,Personal Vehicles,222,-109.67761,48.54863
1208,Nighthawk,Washington,3011,US-Canada Border,12/1/2018,Personal Vehicles,223,-119.63538,48.82366
1209,Port Huron,Michigan,3802,US-Canada Border,11/1/2018,Buses,223,-82.47889,42.97583
1210,Calexico East,California,2507,US-Mexico Border,8/1/2018,Buses,223,-115.48433,32.67524
1211,Douglas,Arizona,2601,US-Mexico Border,6/1/2018,Buses,223,-109.54472,31.34444
1212,Blaine,Washington,3004,US-Canada Border,12/1/2018,Trains,224,-122.74583,48.99389
1213,Willow Creek,Montana,3325,US-Canada Border,1/1/2018,Personal Vehicles,225,-109.67761,48.54863
1214,Roseau,Minnesota,3426,US-Canada Border,12/1/2018,Trucks,227,-95.81074,48.77518
1215,Pinecreek,Minnesota,3425,US-Canada Border,1/1/2018,Personal Vehicles,227,-95.81074,48.77518
1216,Opheim,Montana,3317,US-Canada Border,3/1/2018,Personal Vehicles,228,-106.40265,48.85574
1217,Eagle Pass,Texas,2303,US-Mexico Border,1/1/2018,Buses,228,-100.49917,28.70889
1218,Eastport,Maine,103,US-Canada Border,11/1/2018,Trucks,229,-66.99387,44.90357
1219,Naco,Arizona,2603,US-Mexico Border,9/1/2018,Trucks,229,-109.9475,31.33528
1220,Port Huron,Michigan,3802,US-Canada Border,6/1/2018,Buses,230,-82.47889,42.97583
1221,Porthill,Idaho,3308,US-Canada Border,9/1/2018,Trucks,231,-116.49828,48.99282
1222,Maida,North Dakota,3416,US-Canada Border,10/1/2018,Trucks,234,-98.36953,48.98568
1223,Piegan,Montana,3316,US-Canada Border,7/1/2018,Trucks,234,-113.43406,48.85152
1224,Calexico East,California,2507,US-Mexico Border,5/1/2018,Buses,234,-115.48433,32.67524
1225,Highgate Springs-Alburg,Vermont,212,US-Canada Border,3/1/2018,Buses,234,-73.10583,44.97944
1226,Calexico East,California,2507,US-Mexico Border,3/1/2018,Buses,235,-115.48433,32.67524
1227,Highgate Springs-Alburg,Vermont,212,US-Canada Border,12/1/2018,Buses,236,-73.10583,44.97944
1228,Eastport,Maine,103,US-Canada Border,5/1/2018,Trucks,236,-66.99387,44.90357
1229,Port Huron,Michigan,3802,US-Canada Border,2/1/2018,Trains,236,-82.47889,42.97583
1230,Noonan,North Dakota,3420,US-Canada Border,11/1/2018,Trucks,237,-103.00333,48.88232
1231,Carbury,North Dakota,3421,US-Canada Border,6/1/2018,Trucks,240,-100.68648,48.90957
1232,Antler,North Dakota,3413,US-Canada Border,1/1/2018,Trucks,240,-101.28194,48.97083
1233,Highgate Springs-Alburg,Vermont,212,US-Canada Border,2/1/2018,Buses,241,-73.10583,44.97944
1234,Roseau,Minnesota,3426,US-Canada Border,6/1/2018,Trucks,242,-95.81074,48.77518
1235,Port Huron,Michigan,3802,US-Canada Border,12/1/2018,Trains,243,-82.47889,42.97583
1236,Opheim,Montana,3317,US-Canada Border,12/1/2018,Personal Vehicles,243,-106.40265,48.85574
1237,Blaine,Washington,3004,US-Canada Border,10/1/2018,Trains,244,-122.74583,48.99389
1238,Blaine,Washington,3004,US-Canada Border,9/1/2018,Trains,244,-122.74583,48.99389
1239,Fortuna,North Dakota,3417,US-Canada Border,1/1/2018,Trucks,244,-103.77906,48.91086
1240,Blaine,Washington,3004,US-Canada Border,1/1/2018,Trains,244,-122.74583,48.99389
1241,Highgate Springs-Alburg,Vermont,212,US-Canada Border,11/1/2018,Buses,245,-73.10583,44.97944
1242,Sarles,North Dakota,3409,US-Canada Border,11/1/2018,Personal Vehicles,246,-98.99457,48.94105
1243,Douglas,Arizona,2601,US-Mexico Border,8/1/2018,Buses,246,-109.54472,31.34444
1244,Blaine,Washington,3004,US-Canada Border,7/1/2018,Trains,246,-122.74583,48.99389
1245,Naco,Arizona,2603,US-Mexico Border,6/1/2018,Trucks,246,-109.9475,31.33528
1246,Port Huron,Michigan,3802,US-Canada Border,11/1/2018,Trains,247,-82.47889,42.97583
1247,Naco,Arizona,2603,US-Mexico Border,7/1/2018,Trucks,247,-109.9475,31.33528
1248,Antler,North Dakota,3413,US-Canada Border,7/1/2018,Trucks,248,-101.28194,48.97083
1249,Blaine,Washington,3004,US-Canada Border,6/1/2018,Trains,248,-122.74583,48.99389
1250,Madawaska,Maine,109,US-Canada Border,5/1/2018,Trucks,248,-68.3271,47.35446
1251,Eagle Pass,Texas,2303,US-Mexico Border,12/1/2018,Buses,249,-100.49917,28.70889
1252,Pinecreek,Minnesota,3425,US-Canada Border,12/1/2018,Personal Vehicles,249,-95.81074,48.77518
1253,Porthill,Idaho,3308,US-Canada Border,8/1/2018,Trucks,249,-116.49828,48.99282
1254,Roseau,Minnesota,3426,US-Canada Border,7/1/2018,Trucks,249,-95.81074,48.77518
1255,Sarles,North Dakota,3409,US-Canada Border,3/1/2018,Personal Vehicles,249,-98.99457,48.94105
1256,Porthill,Idaho,3308,US-Canada Border,2/1/2018,Trucks,249,-116.49828,48.99282
1257,Roseau,Minnesota,3426,US-Canada Border,2/1/2018,Trucks,249,-95.81074,48.77518
1258,Eastport,Maine,103,US-Canada Border,6/1/2018,Trucks,250,-66.99387,44.90357
1259,Opheim,Montana,3317,US-Canada Border,4/1/2018,Personal Vehicles,250,-106.40265,48.85574
1260,Blaine,Washington,3004,US-Canada Border,11/1/2018,Trains,251,-122.74583,48.99389
1261,Opheim,Montana,3317,US-Canada Border,5/1/2018,Personal Vehicles,251,-106.40265,48.85574
1262,Massena,New York,704,US-Canada Border,12/1/2018,Buses,252,-74.74,44.98944
1263,Roseau,Minnesota,3426,US-Canada Border,9/1/2018,Trucks,252,-95.81074,48.77518
1264,Port Huron,Michigan,3802,US-Canada Border,8/1/2018,Buses,252,-82.47889,42.97583
1265,Blaine,Washington,3004,US-Canada Border,8/1/2018,Trains,252,-122.74583,48.99389
1266,Noonan,North Dakota,3420,US-Canada Border,9/1/2018,Trucks,253,-103.00333,48.88232
1267,Port Huron,Michigan,3802,US-Canada Border,1/1/2018,Trains,253,-82.47889,42.97583
1268,Eastport,Maine,103,US-Canada Border,10/1/2018,Trucks,254,-66.99387,44.90357
1269,Blaine,Washington,3004,US-Canada Border,3/1/2018,Trains,254,-122.74583,48.99389
1270,Fortuna,North Dakota,3417,US-Canada Border,9/1/2018,Trucks,255,-103.77906,48.91086
1271,Willow Creek,Montana,3325,US-Canada Border,6/1/2018,Personal Vehicles,255,-109.67761,48.54863
1272,Blaine,Washington,3004,US-Canada Border,4/1/2018,Trains,255,-122.74583,48.99389
1273,Roseau,Minnesota,3426,US-Canada Border,10/1/2018,Trucks,257,-95.81074,48.77518
1274,Roseau,Minnesota,3426,US-Canada Border,3/1/2018,Trucks,257,-95.81074,48.77518
1275,Port Huron,Michigan,3802,US-Canada Border,8/1/2018,Trains,258,-82.47889,42.97583
1276,Douglas,Arizona,2601,US-Mexico Border,7/1/2018,Buses,258,-109.54472,31.34444
1277,Roseau,Minnesota,3426,US-Canada Border,8/1/2018,Trucks,259,-95.81074,48.77518
1278,Pinecreek,Minnesota,3425,US-Canada Border,11/1/2018,Personal Vehicles,260,-95.81074,48.77518
1279,Port Huron,Michigan,3802,US-Canada Border,10/1/2018,Trains,260,-82.47889,42.97583
1280,Porthill,Idaho,3308,US-Canada Border,7/1/2018,Trucks,262,-116.49828,48.99282
1281,Antler,North Dakota,3413,US-Canada Border,6/1/2018,Trucks,262,-101.28194,48.97083
1282,Naco,Arizona,2603,US-Mexico Border,4/1/2018,Trucks,262,-109.9475,31.33528
1283,Port Huron,Michigan,3802,US-Canada Border,4/1/2018,Trains,262,-82.47889,42.97583
1284,Naco,Arizona,2603,US-Mexico Border,1/1/2018,Trucks,262,-109.9475,31.33528
1285,Port Huron,Michigan,3802,US-Canada Border,9/1/2018,Trains,263,-82.47889,42.97583
1286,Derby Line,Vermont,209,US-Canada Border,5/1/2018,Buses,263,-72.09944,45.005
1287,Sarles,North Dakota,3409,US-Canada Border,12/1/2018,Personal Vehicles,264,-98.99457,48.94105
1288,Morgan,Montana,3319,US-Canada Border,1/1/2018,Personal Vehicles,264,-107.85719,48.78541
1289,Calexico East,California,2507,US-Mexico Border,10/1/2018,Buses,265,-115.48433,32.67524
1290,Naco,Arizona,2603,US-Mexico Border,10/1/2018,Trucks,265,-109.9475,31.33528
1291,Noonan,North Dakota,3420,US-Canada Border,7/1/2018,Trucks,265,-103.00333,48.88232
1292,Naco,Arizona,2603,US-Mexico Border,2/1/2018,Trucks,266,-109.9475,31.33528
1293,Eagle Pass,Texas,2303,US-Mexico Border,1/1/2018,Trains,266,-100.49917,28.70889
1294,Blaine,Washington,3004,US-Canada Border,5/1/2018,Trains,267,-122.74583,48.99389
1295,Massena,New York,704,US-Canada Border,3/1/2018,Buses,267,-74.74,44.98944
1296,Antler,North Dakota,3413,US-Canada Border,2/1/2018,Trucks,267,-101.28194,48.97083
1297,Opheim,Montana,3317,US-Canada Border,9/1/2018,Personal Vehicles,268,-106.40265,48.85574
1298,Sarles,North Dakota,3409,US-Canada Border,2/1/2018,Personal Vehicles,268,-98.99457,48.94105
1299,Port Huron,Michigan,3802,US-Canada Border,9/1/2018,Buses,270,-82.47889,42.97583
1300,Port Huron,Michigan,3802,US-Canada Border,7/1/2018,Trains,270,-82.47889,42.97583
1301,Eagle Pass,Texas,2303,US-Mexico Border,2/1/2018,Trains,270,-100.49917,28.70889
1302,Massena,New York,704,US-Canada Border,1/1/2018,Buses,270,-74.74,44.98944
1303,Carbury,North Dakota,3421,US-Canada Border,8/1/2018,Trucks,271,-100.68648,48.90957
1304,Naco,Arizona,2603,US-Mexico Border,3/1/2018,Trucks,271,-109.9475,31.33528
1305,Sarles,North Dakota,3409,US-Canada Border,5/1/2018,Personal Vehicles,272,-98.99457,48.94105
1306,Skagway,Alaska,3103,US-Canada Border,2/1/2018,Trucks,272,-135.30656,59.47197
1307,Pinecreek,Minnesota,3425,US-Canada Border,3/1/2018,Personal Vehicles,273,-95.81074,48.77518
1308,Nighthawk,Washington,3011,US-Canada Border,3/1/2018,Personal Vehicles,273,-119.63538,48.82366
1309,Port Huron,Michigan,3802,US-Canada Border,10/1/2018,Buses,274,-82.47889,42.97583
1310,Port Huron,Michigan,3802,US-Canada Border,3/1/2018,Trains,274,-82.47889,42.97583
1311,Skagway,Alaska,3103,US-Canada Border,3/1/2018,Trucks,274,-135.30656,59.47197
1312,Port Huron,Michigan,3802,US-Canada Border,6/1/2018,Trains,275,-82.47889,42.97583
1313,Eagle Pass,Texas,2303,US-Mexico Border,9/1/2018,Trains,276,-100.49917,28.70889
1314,Roseau,Minnesota,3426,US-Canada Border,11/1/2018,Trucks,277,-95.81074,48.77518
1315,Naco,Arizona,2603,US-Mexico Border,5/1/2018,Trucks,277,-109.9475,31.33528
1316,Noonan,North Dakota,3420,US-Canada Border,10/1/2018,Trucks,278,-103.00333,48.88232
1317,Roseau,Minnesota,3426,US-Canada Border,4/1/2018,Trucks,279,-95.81074,48.77518
1318,Noonan,North Dakota,3420,US-Canada Border,6/1/2018,Trucks,280,-103.00333,48.88232
1319,Morgan,Montana,3319,US-Canada Border,2/1/2018,Personal Vehicles,281,-107.85719,48.78541
1320,Nighthawk,Washington,3011,US-Canada Border,11/1/2018,Personal Vehicles,283,-119.63538,48.82366
1321,Morgan,Montana,3319,US-Canada Border,3/1/2018,Personal Vehicles,283,-107.85719,48.78541
1322,Eagle Pass,Texas,2303,US-Mexico Border,8/1/2018,Trains,284,-100.49917,28.70889
1323,Baudette,Minnesota,3424,US-Canada Border,11/1/2018,Trucks,285,-94.72512,48.70731
1324,Eagle Pass,Texas,2303,US-Mexico Border,7/1/2018,Trains,285,-100.49917,28.70889
1325,Roseau,Minnesota,3426,US-Canada Border,1/1/2018,Trucks,285,-95.81074,48.77518
1326,Highgate Springs-Alburg,Vermont,212,US-Canada Border,8/1/2018,Buses,286,-73.10583,44.97944
1327,Pinecreek,Minnesota,3425,US-Canada Border,2/1/2018,Personal Vehicles,286,-95.81074,48.77518
1328,Eagle Pass,Texas,2303,US-Mexico Border,11/1/2018,Trains,287,-100.49917,28.70889
1329,Antler,North Dakota,3413,US-Canada Border,11/1/2018,Trucks,287,-101.28194,48.97083
1330,Eastport,Maine,103,US-Canada Border,7/1/2018,Trucks,287,-66.99387,44.90357
1331,Sarles,North Dakota,3409,US-Canada Border,4/1/2018,Personal Vehicles,287,-98.99457,48.94105
1332,Eagle Pass,Texas,2303,US-Mexico Border,4/1/2018,Trains,287,-100.49917,28.70889
1333,Scobey,Montana,3309,US-Canada Border,2/1/2018,Personal Vehicles,288,-105.44272,48.80707
1334,Antler,North Dakota,3413,US-Canada Border,10/1/2018,Trucks,290,-101.28194,48.97083
1335,Willow Creek,Montana,3325,US-Canada Border,7/1/2018,Personal Vehicles,290,-109.67761,48.54863
1336,Porthill,Idaho,3308,US-Canada Border,6/1/2018,Trucks,290,-116.49828,48.99282
1337,Pinecreek,Minnesota,3425,US-Canada Border,4/1/2018,Personal Vehicles,290,-95.81074,48.77518
1338,Naco,Arizona,2603,US-Mexico Border,8/1/2018,Trucks,291,-109.9475,31.33528
1339,Eagle Pass,Texas,2303,US-Mexico Border,6/1/2018,Trains,291,-100.49917,28.70889
1340,Porthill,Idaho,3308,US-Canada Border,5/1/2018,Trucks,291,-116.49828,48.99282
1341,Port Huron,Michigan,3802,US-Canada Border,5/1/2018,Trains,292,-82.47889,42.97583
1342,Eagle Pass,Texas,2303,US-Mexico Border,5/1/2018,Trains,293,-100.49917,28.70889
1343,Pinecreek,Minnesota,3425,US-Canada Border,10/1/2018,Personal Vehicles,295,-95.81074,48.77518
